universe,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,1,0.7,50000,3000,,7.712515071034431e-05,6.466591730713844e-05,0.15196991665288806,0.10175388552522087,0.08539106098987792,0.2521387035195224,0.9776120302259672,50000,0.2616125150421179,0.0,0.3277978339350181,0.1,0.4957966587237308,0.27069419899199904,0.2895723513316063,0.35202106968244545,0.7857142857142857,0.7857142857142857,0.9246220511036091,0.7,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,2,0.7,50000,3000,,9.220791980624199e-05,6.116600707173347e-05,0.2472505420446396,0.10386892053943661,0.08818979349716344,0.2534477129911537,0.9858877522819953,50000,0.2584837545126354,0.0,0.3234657039711191,0.1,0.46989529511115224,0.2687268078169706,0.3126075410287178,0.35040988131894685,0.6904761904761905,0.6904761904761905,0.9224642669539584,0.7,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,3,0.7,50000,3000,,7.641687989234924e-05,6.200000643730164e-05,0.18311425019055605,0.10413280391731479,0.08698021042890758,0.2581458225688638,1.0079105845495016,50000,0.2676293622141998,0.0,0.32755716004813484,0.1,0.5196780778978927,0.3545382483812469,0.2571103031965766,0.37710887649190533,0.6666666666666666,0.6666666666666666,0.9304164798600121,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,4,0.7,50000,3000,,6.679212674498558e-05,3.5291071981191635e-05,0.14598058396950364,0.1227134631750974,0.10835998203714142,0.2831196225376616,0.9238036818387886,50000,0.2483754512635379,0.0,0.3097472924187725,0.1,0.4096477690763869,0.28798836258137434,0.20824067769389468,0.301958936450552,0.6190476190476191,0.6190476190476191,0.9052039384976729,0.6,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,5,0.7,50000,3000,,7.200008258223534e-05,7.337518036365509e-05,0.16555250016972423,0.09536109932668047,0.08038704812801156,0.23639189832250743,0.9891480291809482,50000,0.29193742478941037,0.0,0.34632972322503003,0.1,0.6409952155715711,0.2262312067439672,0.36990576691308674,0.4123773964095417,0.8095238095238095,0.8095238095238095,0.9347337419659196,0.5,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,6,0.7,50000,3000,,6.679119542241096e-05,4.675006493926048e-05,0.14188241679221392,0.0927025070767201,0.07766053557436747,0.2282703350874649,0.9892242466334361,50000,0.28134777376654635,0.0,0.3503008423586041,0.1,0.6723831196342538,0.46794448437067593,0.27902253703234536,0.4731167136790917,0.7857142857142857,0.7857142857142857,0.9304298630233233,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,7,0.7,50000,3000,,0.00013241730630397797,0.0002297908067703247,0.233686082996428,0.09996075020960492,0.08681490409417925,0.2364090746159679,1.0224196029320534,50000,0.3018050541516245,0.0,0.36702767749699156,0.2,0.8235089099745182,0.5802094707559694,0.35909983971408177,0.5876060734815232,0.8571428571428571,0.8571428571428571,0.9421873483938531,0.7,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,8,0.7,50000,3000,,6.708409637212753e-05,6.483308970928192e-05,0.18437591707333922,0.0960401130813998,0.08164798217770425,0.23430651083667944,0.9802724165226749,50000,0.2555956678700361,0.0,0.32587244283995187,0.1,0.579959936065463,0.2899917006814393,0.2408545519347899,0.37026872956056406,0.7142857142857143,0.7142857142857143,0.9328687145137059,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,30,,9,0.7,50000,3000,,7.65831209719181e-05,5.900021642446518e-05,0.2477134158834815,0.09485756727657416,0.08000301910362273,0.2335920923394727,0.9999707995669411,50000,0.2996389891696751,0.0,0.35066185318892906,0.1,0.56600672363417,0.2576362728905677,0.2582809635368462,0.360641320020528,0.8333333333333334,0.8333333333333334,0.9340057606153579,0.6,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,0,0.7,50000,5000,,0.00010050041601061821,5.2749644964933395e-05,0.16456975042819977,0.08258415040347894,0.07064474537130272,0.1990449710962361,0.9733273979363835,50000,0.37521058965102283,0.2,0.4323706377858003,0.2,0.5698324342220418,0.48079092389937367,0.41776742389849597,0.48946359400663714,0.7142857142857143,0.7142857142857143,0.9504854533379281,0.9,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,1,0.7,50000,5000,,0.00015112478286027908,0.00043462496250867844,0.2223811657167971,0.07709084142489163,0.06510260894510006,0.19038795787219492,1.0163292926964091,50000,0.39446450060168475,0.2,0.4439229843561973,0.3,0.7190108847642441,0.5926687323347719,0.33695166666778265,0.5495437612555997,0.8095238095238095,0.8095238095238095,0.9601878703372222,0.9,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,2,0.7,50000,5000,,0.00014587491750717163,0.00019370811060070992,0.23583454079926014,0.08303134727010844,0.07075343958612501,0.20203408375182336,1.0296423065553457,50000,0.3942238267148015,0.2,0.45463297232250294,0.2,0.6325272991066108,0.41385212359286055,0.2966717519271828,0.4476837248755514,0.8571428571428571,0.8571428571428571,0.956113533556609,0.9,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,3,0.7,50000,5000,,8.183391764760017e-05,7.704226300120354e-05,0.22145316703245044,0.08628019077621478,0.07513337128911668,0.2036797896782509,0.97349322576735,50000,0.3749699157641396,0.2,0.42839951865222625,0.2,0.6844619735854693,0.3852062268445373,0.272486128205896,0.4473847762119676,0.7142857142857143,0.7142857142857143,0.94242786893199,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,4,0.7,50000,5000,,7.408438250422478e-05,6.816722452640533e-05,0.2083869157359004,0.08099838007395335,0.07043802918609471,0.19297867750331363,0.9519308159627642,50000,0.3817087845968713,0.2,0.4371841155234657,0.2,0.6558357698295791,0.413560671928136,0.37773403820507784,0.4823768266542643,0.7857142857142857,0.7857142857142857,0.9565732661275481,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,5,0.7,50000,5000,,8.712476119399071e-05,6.675021722912788e-05,0.1767752910964191,0.07953228985710876,0.06743723567703486,0.19242272506028835,1.0302390734882956,50000,0.3963898916967509,0.2,0.4558363417569194,0.2,0.7405298187518932,0.46245375887301476,0.4134873282967045,0.5388236353072041,0.7857142857142857,0.7857142857142857,0.9605114501326605,0.9,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,6,0.7,50000,5000,,9.845802560448647e-05,0.00010570930317044258,0.24389283312484622,0.07811899746661125,0.06550283871292872,0.193163393757326,1.0176730521920445,50000,0.3983152827918171,0.2,0.45403128760529476,0.2,0.7007602799182613,0.5544681119191491,0.4245495962722108,0.5599259960365404,0.8571428571428571,0.8571428571428571,0.9587918391143021,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,7,0.7,50000,5000,,8.783303201198578e-05,8.27498733997345e-05,0.16870095813646913,0.11769122209604324,0.1004499286460877,0.28397441502811427,1.0768054507773075,50000,0.3951865222623346,0.2,0.4536702767749699,0.2,0.8388198985957293,0.48235880379332197,0.35446045963005335,0.5585463873397015,0.8333333333333334,0.8333333333333334,0.9474578263066148,0.7,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,8,0.7,50000,5000,,0.0001504160463809967,0.0002238750457763672,0.2884924169629812,0.08087633942274584,0.06797601968612432,0.2001740537188652,1.0160911629994056,50000,0.38796630565583634,0.2,0.4310469314079422,0.2,0.5633393131800063,0.407278736080791,0.34503756573948124,0.4385518716667595,0.7857142857142857,0.7857142857142857,0.9564398527182877,1.0,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,50,,9,0.7,50000,5000,,9.212503209710121e-05,5.1540788263082504e-05,0.18430045899003744,0.0819643594404037,0.07037225353152299,0.19778667454277402,1.0254573850302957,50000,0.3896510228640193,0.2,0.4487364620938628,0.2,0.6439162677897927,0.5202727993673031,0.31188839527054485,0.4920258208092136,0.8333333333333334,0.8333333333333334,0.9580439921306998,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,0,0.7,50000,10000,,0.00017679203301668167,0.00024783285334706306,0.24638383276760578,0.05312922696436905,0.04548483274721005,0.12850629784444556,0.9963157898347861,50000,0.5547533092659447,0.4,0.5995186522262334,0.4,0.7380201597998491,0.5078217667609313,0.4547819921708898,0.5668746395772234,0.8333333333333334,0.8333333333333334,0.9767230404539569,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,1,0.7,50000,10000,,0.00011691590771079063,0.00011670775711536407,0.26519054220989347,0.06629730367583142,0.05691810882567799,0.16012818507511592,1.0291622143777124,50000,0.5285198555956679,0.2,0.5891696750902528,0.4,0.7955989325922547,0.4433756254969916,0.41589184135871077,0.551622133149319,0.9285714285714286,0.9285714285714286,0.9732491058374012,0.9,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,2,0.7,50000,10000,,0.00017420807853341103,0.0004137079231441021,0.25928133307024837,0.054692337912737664,0.04542265955008706,0.13713951241316596,1.0205119184953904,50000,0.5439229843561973,0.4,0.5838748495788206,0.4,0.7079235960521849,0.5932571537765141,0.34939607955232227,0.5501922764603405,0.8333333333333334,0.8333333333333334,0.9790048488873572,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,3,0.7,50000,10000,,0.0001277499832212925,0.0001382501795887947,0.36996691627427936,0.056012302698191935,0.04721147338149534,0.1381366973428769,1.0125747765149908,50000,0.5386281588447653,0.2,0.5819494584837546,0.4,0.7555124171540112,0.5846050345335724,0.35975869757382145,0.566625383087135,0.7857142857142857,0.7857142857142857,0.976623712288755,0.7,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,4,0.7,50000,10000,,0.00011999998241662979,0.00012079114094376564,0.2936393339186907,0.051123422004692776,0.043083922528407426,0.12573885306286647,1.0042008908078675,50000,0.5451263537906137,0.2,0.592057761732852,0.4,0.7444999427349799,0.6138745017938008,0.4496273277409156,0.602667257423232,0.8095238095238095,0.8095238095238095,0.9795455077739449,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,5,0.7,50000,10000,,0.00010183313861489296,8.995784446597099e-05,0.2760250838473439,0.05250202276164946,0.04407396918263062,0.1293589494745991,1.0023163602434062,50000,0.53309265944645,0.2,0.5885679903730445,0.4,0.7161124833990276,0.3028260847966684,0.5198002805198538,0.51291294957185,0.9047619047619048,0.9047619047619048,0.976364267121248,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,6,0.7,50000,10000,,0.00010533304885029793,0.00010741688311100006,0.3351027499884367,0.053282194977995044,0.04548899446610438,0.13041970884190382,0.9924088135222175,50000,0.527797833935018,0.2,0.5742478941034896,0.4,0.7678505104116162,0.5250463618298707,0.4347297681782,0.5758755468065623,0.8095238095238095,0.8095238095238095,0.9783818208128263,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,7,0.7,50000,10000,,0.00018079206347465515,0.00026358338072896004,0.24668429186567664,0.058975253663397974,0.04982130356034842,0.14379355603078534,0.974813254354464,50000,0.5128760529482552,0.2,0.5647412755716006,0.4,0.734664327615349,0.5868086574300462,0.3943134294116575,0.5719288048190175,0.9047619047619048,0.9047619047619048,0.9737638766674585,0.8,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,8,0.7,50000,10000,,0.00011208327487111092,0.0001327497884631157,0.19927916675806046,0.05397753352119718,0.046086418605980395,0.13117795267556812,0.981640278474359,50000,0.5169675090252708,0.2,0.5673886883273165,0.4,0.6467257033384511,0.31315027988944055,0.3770633484833793,0.445646443903757,0.8333333333333334,0.8333333333333334,0.9776842861587978,0.9,0.0
top_100__full_incl_covid,full_incl_covid,dense_jl,100,,9,0.7,50000,10000,,0.00011700019240379333,0.0001243329606950283,0.23152062483131886,0.05448949962389882,0.04656457565962918,0.13201280336693821,0.9906173037585421,50000,0.529482551143201,0.2,0.578459687123947,0.4,0.6663188746322646,0.5119070526665721,0.32612329005858964,0.501449739119142,0.8333333333333334,0.8333333333333334,0.9756712911072224,0.7,0.0
top_100__full_incl_covid,full_incl_covid,pca,5,,0,0.7,50000,-1,0.5531047454687643,0.015020334161818027,0.0003650002181529999,0.3372143330052495,0.4154822246759715,0.41011403644030303,0.70937989845599,0.5845177753240285,50000,0.15186522262334537,0.0,0.21058965102286403,0.0,0.95684588215315,0.725403691385618,0.6455117003913335,0.7759204246433672,0.8095238095238095,0.8095238095238095,0.797632581143792,0.7,1.0
top_100__full_incl_covid,full_incl_covid,pca,10,,0,0.7,50000,-1,0.6235199571095557,0.011229082942008972,0.00023208418861031532,0.38865745812654495,0.34218708913889234,0.33636064630124324,0.5874532259641699,0.6578129108611077,50000,0.25006016847172086,0.0,0.3191335740072202,0.1,0.9567532041814525,0.7518092536344577,0.7557222964412013,0.8214282514190372,0.8095238095238095,0.8095238095238095,0.8557698371938183,0.8,1.0
top_100__full_incl_covid,full_incl_covid,pca,20,,0,0.7,50000,-1,0.7108824326056717,0.007098458241671324,0.0001816251315176487,0.22029750002548099,0.25802382551847114,0.2522743059399812,0.444306158203431,0.7419761744815289,50000,0.3735258724428399,0.2,0.4523465703971119,0.2,0.971985775682962,0.7672863944909127,0.7150799840010611,0.8181173847249786,0.8095238095238095,0.8095238095238095,0.9231154414938285,0.8,1.0
top_100__full_incl_covid,full_incl_covid,pca,30,,0,0.7,50000,-1,0.7765577626511805,0.01656270818784833,0.00028562499210238457,0.14727716706693172,0.20399309915566333,0.19786379885700778,0.35531644624310865,0.7960069008443367,50000,0.48495788206979545,0.2,0.5490974729241876,0.3,0.9768979760526176,0.8088778175803211,0.676652498635265,0.8208094307560678,0.8571428571428571,0.8571428571428571,0.9518366718749476,0.8,1.0
top_100__full_incl_covid,full_incl_covid,pca,50,,0,0.7,50000,-1,0.8753040928131035,0.020383458118885756,0.00022137491032481194,0.23521724995225668,0.11878237117975159,0.11320242709027412,0.21474406718237096,0.8812176288202485,50000,0.6558363417569194,0.4,0.7050541516245488,0.5,0.9881916677260147,0.8056536446165591,0.7849608459764262,0.859602052773,0.8809523809523809,0.8809523809523809,0.9824572240642657,0.8,1.0
top_100__full_incl_covid,full_incl_covid,pca,100,,0,0.7,50000,-1,0.9999241602029773,0.06015679193660617,0.0003988337703049183,0.2298652920871973,2.6869646519767897e-05,1.0140990155782514e-05,0.00010802225577092857,0.9999731303534802,50000,0.9992779783393503,1.0,0.9993983152827918,1.0,1.0,1.0,0.9048191671281305,0.9682730557093769,1.0,1.0,0.9999997699768804,1.0,1.0
top_100__full_incl_covid,full_incl_covid,raw,5,,0,0.7,50000,-1,,0.0,4.0978193283081055e-08,0.4562711250036955,0.0,0.0,0.0,1.0,50000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,
top_100__full_incl_covid,full_incl_covid,raw,10,,0,0.7,50000,-1,,0.0,8.42846930027008e-08,0.49930958403274417,0.0,0.0,0.0,1.0,50000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,
top_100__full_incl_covid,full_incl_covid,raw,20,,0,0.7,50000,-1,,0.0,8.288770914077759e-08,0.4887927919626236,0.0,0.0,0.0,1.0,50000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,
top_100__full_incl_covid,full_incl_covid,raw,30,,0,0.7,50000,-1,,0.0,1.2479722499847412e-07,0.3940575406886637,0.0,0.0,0.0,1.0,50000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,
top_100__full_incl_covid,full_incl_covid,raw,50,,0,0.7,50000,-1,,0.0,4.190951585769653e-08,0.4064434156753123,0.0,0.0,0.0,1.0,50000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,
top_100__full_incl_covid,full_incl_covid,raw,100,,0,0.7,50000,-1,,0.0,8.288770914077759e-08,0.31910008378326893,0.0,0.0,0.0,1.0,50000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,0,0.7,50000,100,,0.0013701673597097397,1.8582679331302643e-05,0.194645166862756,0.22168758921132162,0.18894252272518203,0.5409525058608681,0.9554985197386655,50000,0.05198555956678701,0.0,0.08267148014440434,0.0,0.15625117178235512,0.15900537631998715,0.14959560119753917,0.1549507164332938,0.6904761904761905,0.6904761904761905,0.7394386139392336,0.6,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,1,0.7,50000,100,,0.0021323333494365215,4.991702735424042e-05,0.20023312466219068,0.24831838662021172,0.21980574821946847,0.5745996752868863,0.8767757860069996,50000,0.0296028880866426,0.0,0.05258724428399519,0.0,0.08141655241269742,0.07031321467855249,0.05670416878381684,0.06947797862502225,0.40476190476190477,0.40476190476190477,0.6532865075966181,0.3,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,2,0.7,50000,100,,0.0011920002289116383,2.1832995116710663e-05,0.24929241696372628,0.24823013170440256,0.22099518297097698,0.5699030654769697,0.8862188449174245,50000,0.03634175691937425,0.0,0.057160048134777375,0.0,0.07046582643921168,0.06548750214369575,0.07190496649158061,0.06928609835816268,0.40476190476190477,0.40476190476190477,0.6551157350869737,0.3,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,3,0.7,50000,100,,0.0022492078132927418,4.0292274206876755e-05,0.13615108327940106,0.25654789733686795,0.2259319405567437,0.5936883976923956,0.9322365000339078,50000,0.027436823104693142,0.0,0.05222623345367027,0.0,0.04390046734196291,0.058986344115196654,0.05668961915341372,0.05319214353685776,0.40476190476190477,0.40476190476190477,0.6164856524124824,0.3,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,4,0.7,50000,100,,0.0010821251198649406,3.1250063329935074e-05,0.19016170874238014,0.26435805604647583,0.23347803336266532,0.6098373553641467,0.8945769533048428,50000,0.032972322503008425,0.0,0.050541516245487354,0.0,0.02955225985160882,0.04622005662775799,0.04987219261294077,0.041881503030769186,0.23809523809523808,0.23809523809523808,0.5834077423272651,0.2,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,5,0.7,50000,100,,0.001102125272154808,4.0125101804733276e-05,0.15657870844006538,0.2633490170210859,0.22792172612310901,0.6245340420553659,0.9976206065530506,50000,0.03850782190132371,0.0,0.0645006016847172,0.0,0.21500755445817943,0.1569493252288648,0.12733579222469485,0.16643089063724636,0.5,0.5,0.6988912467420362,0.3,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,6,0.7,50000,100,,0.0010645827278494835,2.020830288529396e-05,0.15129129122942686,0.2535335065818343,0.22121098844709253,0.5949755383581269,1.05210717936352,50000,0.05391095066185318,0.0,0.08592057761732853,0.0,0.4810702581977609,0.21754479216421213,0.18415689258975265,0.2942573143172419,0.6666666666666666,0.6666666666666666,0.762125898763061,0.7,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,7,0.7,50000,100,,0.0015062498860061169,3.3833086490631104e-05,0.16126629104837775,0.24695043439808043,0.21276168966274733,0.5905586590328379,0.9721455314973344,50000,0.03537906137184116,0.0,0.0569193742478941,0.0,0.12547149325227966,0.10148974714039771,0.0932740833691496,0.10674510792060898,0.47619047619047616,0.47619047619047616,0.6629802882733377,0.4,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,8,0.7,50000,100,,0.001710583921521902,2.11251899600029e-05,0.17383704101666808,0.46394880802424404,0.37913279387079424,1.151005341528838,1.3502595909728465,50000,0.07870036101083033,0.0,0.1125150421179302,0.0,0.5943759215688057,0.3146947054053578,0.22951313097993395,0.3795279193180325,0.7380952380952381,0.7380952380952381,0.7588905817661091,0.5,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,1.0,9,0.7,50000,100,,0.0022939168848097324,1.8458813428878784e-05,0.17722779186442494,0.23475375631042322,0.2021701587536871,0.5628964186344412,0.9366566320061698,50000,0.03922984356197353,0.0,0.06498194945848375,0.0,0.3725437909205399,0.1695345640015427,0.1447053518270902,0.22892790224972429,0.6190476190476191,0.6190476190476191,0.7301616978884713,0.6,0.8
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,0,0.7,50000,300,,0.0010456671006977558,3.254227340221405e-05,0.2138368752785027,0.24223413024950752,0.21262850469338646,0.5635290178116892,0.8834336100347806,50000,0.03176895306859206,0.0,0.06064981949458484,0.0,0.14198164746834743,0.08095445931322633,0.06201912002285872,0.0949850756014775,0.47619047619047616,0.47619047619047616,0.6729620788067571,0.5,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,1,0.7,50000,300,,0.002052916679531336,4.6582892537117004e-05,0.16515824990347028,0.2262019922801232,0.19600615588703557,0.5389410135399092,1.0144607551182296,50000,0.05078219013237064,0.0,0.0874849578820698,0.0,0.480170316689203,0.24991314928686503,0.1650574735298569,0.2983803131686416,0.6904761904761905,0.6904761904761905,0.7605091917238517,0.8,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,2,0.7,50000,300,,0.002814000006765127,3.058323636651039e-05,0.19755466654896736,0.24299540107627557,0.20954658522742853,0.5824333629675301,0.975038997011836,50000,0.04091456077015644,0.0,0.0654632972322503,0.0,0.2990557896336275,0.14310109841451193,0.11849695859924957,0.1868846155491297,0.5,0.5,0.7305889344659949,0.6,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,3,0.7,50000,300,,0.0011606249026954174,7.329089567065239e-05,0.15057083405554295,0.2302573390946335,0.1979517275305972,0.5522056668014247,0.9416517817842223,50000,0.043802647412755726,0.0,0.07087845968712396,0.0,0.14723033517103845,0.14117845363026602,0.12124805696770179,0.1365522819230021,0.5476190476190477,0.5476190476190477,0.7338358780860738,0.6,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,4,0.7,50000,300,,0.0021135001443326473,3.950018435716629e-05,0.21417637495324016,0.22291646438066473,0.18982152170365807,0.540649512078591,0.9439823049946902,50000,0.04596871239470518,0.0,0.07424789410348977,0.0,0.3179937288344816,0.17615505980084648,0.13518375377004582,0.20977751413512466,0.6428571428571429,0.6428571428571429,0.7236149680644265,0.8,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,5,0.7,50000,300,,0.001034457702189684,3.941729664802551e-05,0.1683285408653319,0.2511745171859203,0.2168248817278996,0.6010744111687538,1.0448739503828917,50000,0.04789410348977136,0.0,0.07677496991576414,0.0,0.43032980549801575,0.2176062184026637,0.18375475335344169,0.27723025908470705,0.6904761904761905,0.6904761904761905,0.7601724587882214,0.6,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,6,0.7,50000,300,,0.0013975421898066998,3.4292228519916534e-05,0.17250116728246212,0.24289670185964216,0.20798692623410553,0.5840874477919952,0.9735516200807931,50000,0.04259927797833936,0.0,0.07111913357400722,0.0,0.12171438636858307,0.12251579207762356,0.10573397131532303,0.11665471658717656,0.6190476190476191,0.6190476190476191,0.6858382502517708,0.6,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,7,0.7,50000,300,,0.0010643331333994865,3.900006413459778e-05,0.18854700028896332,0.22285852244465248,0.19111330863432735,0.5368017235893959,0.9346882922831693,50000,0.03898916967509025,0.0,0.06859205776173286,0.0,0.19232245578128693,0.1332401173265179,0.11829069722043949,0.14795109010941476,0.5952380952380952,0.5952380952380952,0.7255645812910068,0.7,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,8,0.7,50000,300,,0.0011260840110480785,5.545793101191521e-05,0.20227416697889566,0.24293794678399375,0.20900781330865814,0.581426688756966,0.9868042478411994,50000,0.039711191335740074,0.0,0.06558363417569193,0.0,0.163582692868779,0.09484880320589117,0.08909319808906456,0.11584156472124492,0.4523809523809524,0.4523809523809524,0.6653594801310212,0.7,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,3.0,9,0.7,50000,300,,0.0010364577174186707,1.6333069652318954e-05,0.15269616711884737,0.237335130777544,0.20486444515522428,0.565285133469341,0.9389973745837326,50000,0.04259927797833936,0.0,0.06425992779783393,0.0,0.061953400830741925,0.08355293518435242,0.0832876484178243,0.07626466147763954,0.3333333333333333,0.3333333333333333,0.7017828046426193,0.5,0.4
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,5.0,0,0.7,50000,500,,0.0020595407113432884,3.587501123547554e-05,0.14160983404144645,0.23875787800663148,0.20353291855459876,0.578505024388945,1.0041236369631585,50000,0.052226233453670286,0.0,0.08327316486161251,0.0,0.27941166311872084,0.19426977777052348,0.15013731523837776,0.207939585375874,0.6190476190476191,0.6190476190476191,0.7484289002720127,0.4,0.0
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,5.0,1,0.7,50000,500,,0.0009932923130691051,1.795915886759758e-05,0.20273133413866162,0.23678665688554304,0.20789421781177703,0.5539367639610341,0.9033603034846303,50000,0.034416365824308064,0.0,0.06389891696750903,0.0,0.0928919502565421,0.08047699938437015,0.0631330703806427,0.07883400667385165,0.47619047619047616,0.47619047619047616,0.6442951129706271,0.3,0.0
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,5.0,2,0.7,50000,500,,0.002062625251710415,4.454096779227257e-05,0.17032745759934187,0.25766835042803304,0.22795665641524554,0.5948564834184782,0.8973582028708691,50000,0.027436823104693142,0.0,0.048856799037304444,0.0,0.06057319931243132,0.052892736189456835,0.054739785254926725,0.056068573585604964,0.3333333333333333,0.3333333333333333,0.6318443588293747,0.3,0.0
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,5.0,3,0.7,50000,500,,0.003596207592636347,6.241723895072937e-05,0.17445420799776912,0.2396561109235757,0.20748050538934143,0.5701089204108087,0.9129105791938876,50000,0.03874849578820698,0.0,0.06630565583634175,0.0,0.08769735256412112,0.08957994312686074,0.07636342774356374,0.08454690781151519,0.5714285714285714,0.5714285714285714,0.6826726302600014,0.3,0.0
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,5.0,4,0.7,50000,500,,0.0022709588520228863,3.704102709889412e-05,0.2584057501517236,0.23641655188319968,0.20466236151778194,0.5651632619113891,0.9737581844246015,50000,0.045006016847172085,0.0,0.06919374247894103,0.0,0.0986577879837872,0.13609432071499275,0.08958365972956311,0.10811192280944769,0.4523809523809524,0.4523809523809524,0.6853853138184507,0.3,0.0
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,5.0,5,0.7,50000,500,,0.0018767081201076508,1.9708648324012756e-05,0.1602597921155393,0.23679888840398733,0.20497949519226272,0.5626295241693637,0.926986183686282,50000,0.04693140794223827,0.0,0.0681107099879663,0.0,0.24166981864776596,0.1011278393280543,0.07906147114626191,0.14061970970736073,0.5238095238095238,0.5238095238095238,0.6940981922692157,0.5,0.0
top_100__full_incl_covid,full_incl_covid,sparse_jl,5,5.0,6,0.7,50000,500,,0.0011280840262770653,3.779074177145958e-05,0.16304175043478608,0.24202397173609866,0.20914631392792282,0.5811147077307356,0.9888369687087248,50000,0.051504211793020456,0.0,0.08435619735258723,0.0,0.26116099038410845,0.15411222223913246,0.14029772618441777,0.1851903129358862,0.5,0.5,0.7216948605307092,0.6,0.0
