universe,slice,method,k,s,seed,train_frac,n_pairs,nnz,explained_variance,fit_seconds,transform_seconds,metrics_seconds,dd_mean_abs,dd_median_abs,dd_p95_abs,dd_mean_rho,dd_n_pairs,nn_overlap_at_5,nn_overlap_at_5_p10,nn_overlap_at_10,nn_overlap_at_10_p10,ari_C3,ari_C5,ari_C8,ari_mean,anomaly_recall_5pct,anomaly_precision_5pct,anomaly_score_spearman,anomaly_top10_overlap,sparsity_ratio
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,42,0.7,50000,500,,0.00017508000001953405,0.0003787999999644853,0.6021636250000029,0.29850842681274536,0.28248238023976796,0.6303807763406124,0.7594633010769426,50000,0.025992779783393503,0.0,0.04464500601684717,0.0,0.04288967776776988,0.02950854010948933,0.03263344094467184,0.03501055294064368,0.3333333333333333,0.3333333333333333,0.6064730596922541,0.1,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,43,0.7,50000,500,,0.0003067000000100961,0.00036516899996286156,0.570991317999983,0.24648693384462483,0.2127180646654498,0.5884768096370907,0.9587336604727459,50000,0.044043321299639,0.0,0.06979542719614922,0.0,0.262749116470294,0.16711359537711498,0.11494479528380518,0.1816025023770714,0.5714285714285714,0.5714285714285714,0.6904014070723326,0.4,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,44,0.7,50000,500,,0.00016326999997318126,0.00028338999999277803,0.5661400810000146,0.2288102939555314,0.197324159122237,0.5502882927424823,0.9686745501696237,50000,0.04693140794223827,0.0,0.07593261131167268,0.0,0.39254886642127346,0.20436001229893103,0.15953276998405777,0.25214721623475406,0.6190476190476191,0.6190476190476191,0.749734260563498,0.9,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,45,0.7,50000,500,,0.00014185000003408277,0.0003196099999627222,0.6205822169999919,0.2396979725836645,0.20807194804298812,0.5675457785341869,0.9184611982441424,50000,0.039711191335740074,0.0,0.06474127557160048,0.0,0.2653852920507577,0.12083696699887489,0.12534030148414074,0.17052085351125779,0.5714285714285714,0.5714285714285714,0.7080512692257505,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,46,0.7,50000,500,,0.0002077999999983149,0.00035802999997258667,0.5942468679999706,0.23267197603205378,0.1993131082397136,0.5642105698127551,0.9840249233926549,50000,0.05824308062575211,0.0,0.08255114320096268,0.0,0.3135404957947382,0.17476245502863658,0.14958846751591834,0.21263047277976435,0.5714285714285714,0.5714285714285714,0.7470629393441579,0.6,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,47,0.7,50000,500,,0.00016921999997521198,0.0002803500000254644,0.6307159329999763,0.24242309734672401,0.21163476431601813,0.5724639625959494,0.8941408175392408,50000,0.03634175691937425,0.0,0.06522262334536703,0.0,0.28364091560881294,0.1353155922683509,0.10736670466825032,0.1754410708484714,0.5476190476190477,0.5476190476190477,0.6658860030513611,0.5,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,48,0.7,50000,500,,0.00016857000002801215,0.0003612499999690044,0.6025132450000115,0.2741373833234799,0.24054073116634062,0.6392964329126627,1.0954164498669985,50000,0.048134777376654635,0.0,0.08531889290012035,0.0,0.5693144322436127,0.31627402445298575,0.20498424119851175,0.36352423263170336,0.6666666666666666,0.6666666666666666,0.7698073326351783,0.7,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,5,,49,0.7,50000,500,,0.00018803999995498089,0.0004154690000177652,0.5478217389999713,0.24142897273507075,0.20843770882547907,0.5746003347237024,0.9731830292083161,50000,0.04404332129963899,0.0,0.07244283995186522,0.0,0.3174210246534346,0.13982642712861112,0.1193336571128491,0.19219370296496496,0.6190476190476191,0.6190476190476191,0.7201464285355806,0.7,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,0,0.7,50000,1000,,0.00020902899996144697,0.00042786999995314545,0.572396077999997,0.20276675932645308,0.17488561569098116,0.48675249032970574,1.0412503490954472,50000,0.10589651022864019,0.0,0.15270758122743686,0.0,0.4555117712098285,0.27674296321153863,0.18655877470524032,0.30627116970886914,0.6428571428571429,0.6428571428571429,0.8444762457215699,0.8,0.0
top_100__full_excl_covid,full_excl_covid,dense_jl,10,,1,0.7,50000,1000,,0.0002438800000277297,0.000539249999974345,0.5889756810000222,0.17655124055194144,0.14929102439712993,0.43267986777890166,1.010237222565826,50000,0.10204572803850782,0.0,0.14115523465703972,0.0,0.3969500156516109,0.19766290718691878,0.17435421966624107,0.2563223808349236,0.7142857142857143,0.7142857142857143,0.8292518728064158,0.7,0.0
